time,state,action,new_state,cost,new_state_val_opt,total_cost_opt
8,"[0, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[0, 0, 0]",2890.0,-1068.691588467709,1821.308411532291
8,"[0, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[0, 0, 5]",2890.0,-1069.6297150562166,1820.3702849437834
8,"[0, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[0, 0, 10]",2890.0,-1070.819436495655,1819.180563504345
8,"[0, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[0, 0, 15]",2890.0,-1072.0091579350933,1817.9908420649067
8,"[0, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[0, 0, 20]",2890.0,-1073.0513174829032,1816.9486825170968
8,"[0, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[0, 5, 0]",2890.0,-1069.8813099071474,1820.1186900928526
8,"[0, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[0, 5, 5]",2890.0,-1070.819436495655,1819.180563504345
8,"[0, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[0, 5, 10]",2890.0,-1072.0091579350933,1817.9908420649067
8,"[0, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[0, 5, 15]",2890.0,-1073.1988793745315,1816.8011206254685
8,"[0, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[0, 5, 20]",2890.0,-1074.2410389223414,1815.7589610776586
8,"[0, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 0]",-578.0,-1068.691588467709,-1646.691588467709
8,"[0, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 5]",-578.0,-1069.6297150562166,-1647.6297150562166
8,"[0, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 10]",-578.0,-1070.819436495655,-1648.819436495655
8,"[0, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 15]",-578.0,-1072.0091579350933,-1650.0091579350933
8,"[0, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 20]",-578.0,-1073.0513174829032,-1651.0513174829032
8,"[0, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 0]",-578.0,-1069.8813099071474,-1647.8813099071474
8,"[0, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 5]",-578.0,-1070.819436495655,-1648.819436495655
8,"[0, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 10]",-578.0,-1072.0091579350933,-1650.0091579350933
8,"[0, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 15]",-578.0,-1073.1988793745315,-1651.1988793745315
8,"[0, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 20]",-578.0,-1074.2410389223414,-1652.2410389223414
8,"[0, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 0]",-578.0,-1071.0710313465856,-1649.0710313465856
8,"[0, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 5]",-578.0,-1072.0091579350933,-1650.0091579350933
8,"[0, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 10]",-578.0,-1073.1988793745315,-1651.1988793745315
8,"[0, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 15]",-578.0,-1074.3886008139698,-1652.3886008139698
8,"[0, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 20]",-578.0,-2808.2410389223414,-3386.2410389223414
8,"[5, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[5, 0, 0]",2890.0,-1171.42315896275,1718.57684103725
8,"[5, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[5, 0, 5]",2890.0,-1172.3612855512577,1717.6387144487423
8,"[5, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[5, 0, 10]",2890.0,-1173.5510069906961,1716.4489930093039
8,"[5, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[5, 0, 15]",2890.0,-1174.7407284301344,1715.2592715698656
8,"[5, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[5, 0, 20]",2890.0,-1175.635326086316,1714.364673913684
8,"[5, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[5, 5, 0]",2890.0,-1172.6128804021885,1717.3871195978115
8,"[5, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[5, 5, 5]",2890.0,-1173.5510069906961,1716.4489930093039
8,"[5, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[5, 5, 10]",2890.0,-1174.7407284301344,1715.2592715698656
8,"[5, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[5, 5, 15]",2890.0,-1175.9304498695726,1714.0695501304274
8,"[5, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[5, 5, 20]",2890.0,-1176.8250475257541,1713.1749524742459
8,"[5, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 0]",-578.0,-1171.42315896275,-1749.42315896275
8,"[5, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 5]",-578.0,-1172.3612855512577,-1750.3612855512577
8,"[5, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 10]",-578.0,-1173.5510069906961,-1751.5510069906961
8,"[5, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 15]",-578.0,-1174.7407284301344,-1752.7407284301344
8,"[5, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 20]",-578.0,-1175.635326086316,-1753.635326086316
8,"[5, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 0]",-578.0,-1172.6128804021885,-1750.6128804021885
8,"[5, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 5]",-578.0,-1173.5510069906961,-1751.5510069906961
8,"[5, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 10]",-578.0,-1174.7407284301344,-1752.7407284301344
8,"[5, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 15]",-578.0,-1175.9304498695726,-1753.9304498695726
8,"[5, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 20]",-578.0,-1176.8250475257541,-1754.8250475257541
8,"[5, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 0]",-578.0,-1173.8026018416267,-1751.8026018416267
8,"[5, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 5]",-578.0,-1174.7407284301344,-1752.7407284301344
8,"[5, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 10]",-578.0,-1175.9304498695726,-1753.9304498695726
8,"[5, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 15]",-578.0,-1177.1201713090109,-1755.1201713090109
8,"[5, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 20]",-578.0,-2910.825047525754,-3488.825047525754
8,"[10, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[10, 0, 0]",2890.0,-1274.0071675661627,1615.9928324338373
8,"[10, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[10, 0, 5]",2890.0,-1274.9452941546704,1615.0547058453296
8,"[10, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[10, 0, 10]",2890.0,-1276.1350155941088,1613.8649844058912
8,"[10, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[10, 0, 15]",2890.0,-1277.324737033547,1612.675262966453
8,"[10, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[10, 0, 20]",2890.0,-1278.366896581357,1611.633103418643
8,"[10, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[10, 5, 0]",2890.0,-1275.1968890056012,1614.8031109943988
8,"[10, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[10, 5, 5]",2890.0,-1276.1350155941088,1613.8649844058912
8,"[10, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[10, 5, 10]",2890.0,-1277.324737033547,1612.675262966453
8,"[10, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[10, 5, 15]",2890.0,-1278.5144584729853,1611.4855415270147
8,"[10, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[10, 5, 20]",2890.0,-1279.5566180207952,1610.4433819792048
8,"[10, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 0]",-578.0,-1274.0071675661627,-1852.0071675661627
8,"[10, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 5]",-578.0,-1274.9452941546704,-1852.9452941546704
8,"[10, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 10]",-578.0,-1276.1350155941088,-1854.1350155941088
8,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 15]",-578.0,-1277.324737033547,-1855.324737033547
8,"[10, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 20]",-578.0,-1278.366896581357,-1856.366896581357
8,"[10, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 0]",-578.0,-1275.1968890056012,-1853.1968890056012
8,"[10, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 5]",-578.0,-1276.1350155941088,-1854.1350155941088
8,"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",-578.0,-1277.324737033547,-1855.324737033547
8,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 15]",-578.0,-1278.5144584729853,-1856.5144584729853
8,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 20]",-578.0,-1279.5566180207952,-1857.5566180207952
8,"[10, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 0]",-578.0,-1276.3866104450394,-1854.3866104450394
8,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",-578.0,-1277.324737033547,-1855.324737033547
8,"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",-578.0,-1278.5144584729853,-1856.5144584729853
8,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",-578.0,-1279.7041799124236,-1857.7041799124236
8,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 20]",-578.0,-3013.556618020795,-3591.556618020795
8,"[15, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 0]",2890.0,-1376.5911761695756,1513.4088238304244
8,"[15, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",2890.0,-1377.5293027580833,1512.4706972419167
8,"[15, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 10]",2890.0,-1378.7190241975218,1511.2809758024782
8,"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 15]",2890.0,-1379.90874563696,1510.09125436304
8,"[15, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 20]",2890.0,-1381.0984670763983,1508.9015329236017
8,"[15, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 0]",2890.0,-1377.7808976090141,1512.2191023909859
8,"[15, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 5]",2890.0,-1378.7190241975218,1511.2809758024782
8,"[15, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 10]",2890.0,-1379.90874563696,1510.09125436304
8,"[15, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 15]",2890.0,-1381.0984670763983,1508.9015329236017
8,"[15, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 20]",2890.0,-1382.2881885158365,1507.7118114841635
8,"[15, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 0]",-578.0,-1376.5911761695756,-1954.5911761695756
8,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",-578.0,-1377.5293027580833,-1955.5293027580833
8,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",-578.0,-1378.7190241975218,-1956.7190241975218
8,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",-578.0,-1379.90874563696,-1957.90874563696
8,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 20]",-578.0,-1381.0984670763983,-1959.0984670763983
8,"[15, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 0]",-578.0,-1377.7808976090141,-1955.7808976090141
8,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",-578.0,-1378.7190241975218,-1956.7190241975218
8,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578.0,-1379.90874563696,-1957.90874563696
8,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",-578.0,-1381.0984670763983,-1959.0984670763983
8,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",-578.0,-1382.2881885158365,-1960.2881885158365
8,"[15, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 0]",-578.0,-1378.9706190484524,-1956.9706190484524
8,"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",-578.0,-1379.90874563696,-1957.90874563696
8,"[15, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-578.0,-1381.0984670763983,-1959.0984670763983
8,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",-578.0,-1382.2881885158365,-1960.2881885158365
8,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 20]",-578.0,-3116.2881885158367,-3694.2881885158367
8,"[20, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 0]",2890.0,-1386.5801401874164,1503.4198598125836
8,"[20, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",2890.0,-1387.518266775924,1502.481733224076
8,"[20, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 10]",2890.0,-1388.7079882153625,1501.2920117846375
8,"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 15]",2890.0,-1389.8977096548008,1500.1022903451992
8,"[20, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 20]",2890.0,-1391.087431094239,1498.912568905761
8,"[20, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 0]",2890.0,-1387.769861626855,1502.230138373145
8,"[20, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 5]",2890.0,-1388.7079882153625,1501.2920117846375
8,"[20, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 10]",2890.0,-1389.8977096548008,1500.1022903451992
8,"[20, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 15]",2890.0,-1391.087431094239,1498.912568905761
8,"[20, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 20]",2890.0,-1392.2771525336773,1497.7228474663227
8,"[20, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 0]",-578.0,-1386.5801401874164,-1964.5801401874164
8,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",-578.0,-1387.518266775924,-1965.518266775924
8,"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",-578.0,-1388.7079882153625,-1966.7079882153625
8,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",-578.0,-1389.8977096548008,-1967.8977096548008
8,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 20]",-578.0,-1391.087431094239,-1969.087431094239
8,"[20, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 0]",-578.0,-1387.769861626855,-1965.769861626855
8,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",-578.0,-1388.7079882153625,-1966.7079882153625
8,"[20, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578.0,-1389.8977096548008,-1967.8977096548008
8,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",-578.0,-1391.087431094239,-1969.087431094239
8,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 20]",-578.0,-1392.2771525336773,-1970.2771525336773
8,"[20, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 0]",-578.0,-1388.9595830662931,-1966.9595830662931
8,"[20, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",-578.0,-1389.8977096548008,-1967.8977096548008
8,"[20, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-578.0,-1391.087431094239,-1969.087431094239
8,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",-578.0,-1392.2771525336773,-1970.2771525336773
8,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 20]",-578.0,-3126.2771525336775,-3704.2771525336775
9,"[0, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 0, 5]",0.9381265885075594,-1069.6297150562166,-1068.691588467709
9,"[0, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 5]",0.0,-1069.6297150562166,-1069.6297150562166
9,"[0, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 10]",0.0,-1070.819436495655,-1070.819436495655
9,"[0, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 15]",0.0,-1072.0091579350933,-1072.0091579350933
9,"[0, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 20]",0.0,-1073.0513174829032,-1073.0513174829032
9,"[0, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 5, 5]",0.9381265885075594,-1070.819436495655,-1069.8813099071474
9,"[0, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 5]",0.0,-1070.819436495655,-1070.819436495655
9,"[0, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 10]",0.0,-1072.0091579350933,-1072.0091579350933
9,"[0, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 15]",0.0,-1073.1988793745315,-1073.1988793745315
9,"[0, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 20]",0.0,-1074.2410389223414,-1074.2410389223414
9,"[0, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 5]",0.9381265885075594,-1072.0091579350933,-1071.0710313465856
9,"[0, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 5]",0.0,-1072.0091579350933,-1072.0091579350933
9,"[0, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 10]",0.0,-1073.1988793745315,-1073.1988793745315
9,"[0, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 15]",0.0,-1074.3886008139698,-1074.3886008139698
9,"[0, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 20]",0.0,-2808.2410389223414,-2808.2410389223414
9,"[0, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 15, 5]",0.9381265885075594,-1072.0091579350933,-1071.0710313465856
9,"[0, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 5]",0.0,-1072.0091579350933,-1072.0091579350933
9,"[0, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 10]",0.0,-1073.1988793745315,-1073.1988793745315
9,"[0, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 15]",0.0,-1074.3886008139698,-1074.3886008139698
9,"[0, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 20]",0.0,-2808.2410389223414,-2808.2410389223414
9,"[0, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 20, 5]",0.9381265885075594,-1072.0091579350933,-1071.0710313465856
9,"[0, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 5]",0.0,-1072.0091579350933,-1072.0091579350933
9,"[0, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 10]",0.0,-1073.1988793745315,-1073.1988793745315
9,"[0, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 15]",0.0,-1074.3886008139698,-1074.3886008139698
9,"[0, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 20]",0.0,-2808.2410389223414,-2808.2410389223414
9,"[5, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[5, 0, 5]",0.9381265885075594,-1172.3612855512577,-1171.42315896275
9,"[5, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 5]",0.0,-1172.3612855512577,-1172.3612855512577
9,"[5, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 10]",0.0,-1173.5510069906961,-1173.5510069906961
9,"[5, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 15]",0.0,-1174.7407284301344,-1174.7407284301344
9,"[5, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 20]",0.0,-1175.635326086316,-1175.635326086316
9,"[5, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[5, 5, 5]",0.9381265885075594,-1173.5510069906961,-1172.6128804021885
9,"[5, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 5]",0.0,-1173.5510069906961,-1173.5510069906961
9,"[5, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 10]",0.0,-1174.7407284301344,-1174.7407284301344
9,"[5, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 15]",0.0,-1175.9304498695726,-1175.9304498695726
9,"[5, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 20]",0.0,-1176.8250475257541,-1176.8250475257541
9,"[5, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[5, 10, 5]",0.9381265885075594,-1174.7407284301344,-1173.8026018416267
9,"[5, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 5]",0.0,-1174.7407284301344,-1174.7407284301344
9,"[5, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 10]",0.0,-1175.9304498695726,-1175.9304498695726
9,"[5, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 15]",0.0,-1177.1201713090109,-1177.1201713090109
9,"[5, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 20]",0.0,-2910.825047525754,-2910.825047525754
9,"[5, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[5, 15, 5]",0.9381265885075594,-1174.7407284301344,-1173.8026018416267
9,"[5, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 5]",0.0,-1174.7407284301344,-1174.7407284301344
9,"[5, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 10]",0.0,-1175.9304498695726,-1175.9304498695726
9,"[5, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 15]",0.0,-1177.1201713090109,-1177.1201713090109
9,"[5, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 20]",0.0,-2910.825047525754,-2910.825047525754
9,"[5, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[5, 20, 5]",0.9381265885075594,-1174.7407284301344,-1173.8026018416267
9,"[5, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 5]",0.0,-1174.7407284301344,-1174.7407284301344
9,"[5, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 10]",0.0,-1175.9304498695726,-1175.9304498695726
9,"[5, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 15]",0.0,-1177.1201713090109,-1177.1201713090109
9,"[5, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 20]",0.0,-2910.825047525754,-2910.825047525754
9,"[10, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 0, 5]",0.9381265885075594,-1274.9452941546704,-1274.0071675661627
9,"[10, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 5]",0.0,-1274.9452941546704,-1274.9452941546704
9,"[10, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 10]",0.0,-1276.1350155941088,-1276.1350155941088
9,"[10, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 15]",0.0,-1277.324737033547,-1277.324737033547
9,"[10, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 20]",0.0,-1278.366896581357,-1278.366896581357
9,"[10, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 5, 5]",0.9381265885075594,-1276.1350155941088,-1275.1968890056012
9,"[10, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 5]",0.0,-1276.1350155941088,-1276.1350155941088
9,"[10, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",0.0,-1277.324737033547,-1277.324737033547
9,"[10, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 15]",0.0,-1278.5144584729853,-1278.5144584729853
9,"[10, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 20]",0.0,-1279.5566180207952,-1279.5566180207952
9,"[10, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 10, 5]",0.9381265885075594,-1277.324737033547,-1276.3866104450394
9,"[10, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",0.0,-1277.324737033547,-1277.324737033547
9,"[10, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",0.0,-1278.5144584729853,-1278.5144584729853
9,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",0.0,-1279.7041799124236,-1279.7041799124236
9,"[10, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 20]",0.0,-3013.556618020795,-3013.556618020795
9,"[10, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 15, 5]",0.9381265885075594,-1277.324737033547,-1276.3866104450394
9,"[10, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 5]",0.0,-1277.324737033547,-1277.324737033547
9,"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",0.0,-1278.5144584729853,-1278.5144584729853
9,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",0.0,-1279.7041799124236,-1279.7041799124236
9,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 20]",0.0,-3013.556618020795,-3013.556618020795
9,"[10, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 20, 5]",0.9381265885075594,-1277.324737033547,-1276.3866104450394
9,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 5]",0.0,-1277.324737033547,-1277.324737033547
9,"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 10]",0.0,-1278.5144584729853,-1278.5144584729853
9,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 15]",0.0,-1279.7041799124236,-1279.7041799124236
9,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 20]",0.0,-3013.556618020795,-3013.556618020795
9,"[15, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 0, 5]",0.9381265885075594,-1377.5293027580833,-1376.5911761695756
9,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0.0,-1377.5293027580833,-1377.5293027580833
9,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0.0,-1378.7190241975218,-1378.7190241975218
9,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",0.0,-1379.90874563696,-1379.90874563696
